Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Label,Domain
0.7058183553706127,0.17633700539806574,0.17817814499187826,0.3494417165192948,0.16400902660640881,0.1925170514661918,0.3405483780342736,0.8582210844598434,2,0.0
0.12406302663940372,0.1765897597072609,0.8059710664614986,0.015291582593086384,0.47633759645129753,-0.10148208203011982,0.6991307130508279,0.9180221322217315,3,0.0
0.8098052218442052,0.47752063014673335,0.3976466919183508,0.8309549129043623,0.3309834138469629,0.6471809140228879,0.36442040197108044,0.9637836959714865,3,0.0
0.4209697480661345,-0.13378888051834426,0.04481828042350888,-0.17859637077940937,0.35904383966879616,0.4207007140223401,-0.2187569249736231,0.719771656835381,3,0.0
0.664801841240189,0.9097918671702974,0.6489522878081322,0.7512775163127352,0.3653724484153016,0.7114950147165815,0.21626081012477713,0.6299141047138925,0,0.0
0.9878686330926796,0.6459922413657978,0.6388547861653396,0.9786556581065826,0.5786027159699934,0.4072046256415117,0.45635971254329966,0.6239376936228103,3,0.0
0.8676499312184998,0.448009052395373,0.6453456431618437,0.20808885534219385,0.41110849341941375,-0.05209952208961621,1.1881280233413296,0.6547459092335266,0,0.0
0.7201659895417676,0.20395542058434446,0.12667911453837538,0.3094519297372735,0.1702630583192256,0.23336649531118575,0.3741921150238536,0.8761383449073143,2,0.0
0.9675502678565993,0.6713841490114193,0.6267334985530539,1.0147780842391145,0.5868898391653352,0.4131598899424167,0.45798984224870726,0.6397583819942764,3,0.0
0.7329663903954206,0.22369318996462342,0.144602091938489,0.33656550021514303,0.14718088737335536,0.21600821853746982,0.380929527142613,0.8880865908765004,2,0.0
0.6046672421303417,0.7532831788343749,0.6364356017126314,0.7204812798876754,0.24033186121371394,0.7204493285255034,0.5566125064500148,0.8954943394002919,0,0.0
0.8590554846857416,0.46383790887425436,0.23589551895595023,1.167006941996773,0.5576086030351106,0.7207279836164935,0.268509790666914,0.6441467002168941,3,0.0
0.9376438015995927,0.6807245813734183,0.656669340400536,0.9954577150001139,0.6063997840952249,0.41677389371800916,0.49930264678405034,0.6426857592170275,3,0.0
0.8226662584400363,0.4347333635169659,0.7842405860145629,0.09003495301569109,0.6634451366595528,0.13219823509556483,0.948804786304023,0.5511704742752569,0,0.0
0.48095675668808685,0.07429589301991973,0.4936211101982092,1.031363119810876,0.311347155424652,0.45259615972861933,0.6417046450438457,0.860117601987859,2,0.0
0.21736189211327267,0.38773223183702277,0.5109720037293525,0.3297630928055876,0.25798191965721856,0.08731792882438055,0.6316077126618024,0.553603333050511,3,0.0
0.9549113440007113,0.6137721800332925,0.5878059785250682,0.9979211424230421,0.5579928331493803,0.4065143629682017,0.4453394972088535,0.7084998483832581,3,0.0
0.4637907496733184,-0.04139493011172431,0.4599195994183268,0.9523663904233658,0.3425296730275876,0.4424058368104595,0.6301127035374927,0.8325535961787764,2,0.0
0.45477400465884926,0.016988199281858293,0.4352869491136692,0.971611993872921,0.354738394169775,0.4796587761652854,0.6890622548032137,0.8854551947629802,2,0.0
0.42785286380043286,-0.009188391520008228,0.4093487519518064,0.9862943386113675,0.3674552269586667,0.5044703957915533,0.6762810530355221,0.8699817195222262,2,0.0
0.6024842101648419,0.2655875598593584,0.5160239669363814,0.11696677953934491,0.6054350525642609,0.897258934927856,0.3579017844988922,0.6700279438664745,3,0.0
0.38104734464236245,-0.14665136676179247,1.1362616031155688,0.513689204719423,0.5164855376270983,0.2991880254668202,0.3083274085480596,0.9404797919707241,3,0.0
0.4374259843231355,0.029937188049215198,0.44844398219643955,0.9682865613812244,0.4018673472359467,0.4490824481854299,0.673523492875813,0.8581432330566111,2,0.0
0.6971692881290058,0.05935191389623361,0.6644722228818403,0.6717959984803138,0.20847776950243085,0.12944522838424247,0.3164203333872909,0.3643687146282859,1,0.0
0.2576812135526138,0.40434490495930503,0.5444557138073591,0.16556089393336237,0.36810660830111214,0.14687148304068176,0.5672213807206844,0.6982389973962535,3,0.0
0.6000202516784282,0.33843936083661663,0.6338149320060928,0.2032477217367404,0.6493831475495399,1.0347278326701752,0.3805017514909036,0.7817683288975648,3,0.0
0.2651907044836389,0.9841672071995182,0.5552516646934015,0.32719187643200554,0.45835608394510813,0.9218387168847667,0.6767314145764977,0.9451226438640185,0,0.0
0.45745190974366373,0.03069715485558716,0.4299025451270092,0.9895060513461446,0.3567513421820303,0.490378699963764,0.6934438398194596,0.8926929120050828,2,0.0
0.4715727153743269,0.019827442311452847,0.460339418674644,0.9999448900961568,0.3954768195834499,0.4815008185088592,0.661272468618011,0.9140313284160511,2,0.0
0.7881616889968145,0.504913242395396,0.3665027764809196,0.8190521711022528,0.3433750541196484,0.6259957519811322,0.3884717540911504,0.9687891037806954,3,0.0
0.27393466215799833,0.15721142690349707,0.6124934199222685,0.6842837165462942,0.394835585728154,-0.13418545531669246,1.0245650185596071,0.549337919307895,3,0.0
0.698561030105566,0.06297570182786619,0.6603788756204785,0.6631702490828342,0.2021285626327201,0.1309945989205176,0.30760632218832396,0.35881298505431514,1,0.0
0.4527365139514635,0.02174075579416712,0.4437756835134958,0.9769729057565574,0.36071764847938664,0.4811835401222328,0.6886985403596239,0.8787560076181672,2,0.0
0.6985991318564513,0.06112333213597711,0.6656442638727189,0.669667783105474,0.20982978166743033,0.12772746622902084,0.3152156621484514,0.3626030109699994,1,0.0
0.9772283773140025,0.6458352617695248,0.6626441242673418,0.9609773299811362,0.550652658236687,0.4221725325089128,0.493292391005953,0.6415121651573694,3,0.0
0.959215553425167,0.6531463235678331,0.6341604897151711,0.9946925368022607,0.5805309616454194,0.4147985596460586,0.47354305350583453,0.6227261268850287,3,0.0
0.6580192565334293,0.3536607993382568,-0.10757674180951399,0.5754783408574817,0.336158548627432,0.4278713936487273,0.44937572989509433,0.7435671482681497,2,0.0
0.4827287619943855,0.32855259367445594,0.3443122438559147,0.9279301369053349,0.17153320123029997,0.9633364465081932,0.7059128580433847,0.5898191945345059,0,0.0
0.989986388984698,0.634387271137958,0.623958145010925,0.9701090544905202,0.5835151245111921,0.3808664330956725,0.5110897047698468,0.6402353283870652,3,0.0
0.0005984945209207559,1.1356544192183649,0.3372935651052218,1.6259426550778453,0.8194116819290206,0.46165066865616167,0.10689351497083821,0.989466675898584,3,0.0
0.6622387374644902,0.06593690578593922,0.601505136135121,0.2630267753145416,0.6607725978922466,0.7991104488410793,0.3119257842490366,0.5224364892794446,3,0.0
0.5985306884589258,0.28896834402263116,0.508513877002015,0.025837174195022072,0.6277298382672993,0.9650364486471241,0.26364534517886407,0.6686024553026243,3,0.0
0.2559672064068492,0.29765836098299125,0.3516433689492098,-0.08727223064156792,0.5234734479154911,0.8631924794455507,0.1776612684256862,1.0773037636590697,3,0.0
0.8441874526262104,0.6232504686391589,0.951809633413288,0.028187276268838976,0.7968788065115854,0.2800424991644409,0.7369391005393109,0.7338961886967104,0,0.0
0.696064580271956,0.05427342420899951,0.6745880634205925,0.6846063692626324,0.2101726997802729,0.1712100102918644,0.33015372832209455,0.35234729642247636,1,0.0
0.7722435575247716,0.27049322460546454,0.0891827819046586,0.27290011941418707,0.1961819616479815,0.24258607455265047,0.4262318185179269,0.9496224166693462,2,0.0
0.22186917763489783,0.6391886697138367,0.20930250142389578,0.37670655459050917,0.6276856629572362,0.8265411346515902,0.19591744664039196,0.8676296845183029,3,0.0
0.6985320027890217,0.036189213352976216,0.6634925713747192,0.651053445945388,0.19686697031615324,0.15657436126838412,0.2990645353898088,0.38067493230285676,1,0.0
0.6820666548459449,0.3075583623514292,0.6243623863788482,0.10010711908833143,0.49510333123291167,0.9802775370592735,0.40674879327875557,0.710287842248281,3,0.0
0.662024993606815,0.5516139927307844,0.3563006402157685,0.7702053510726266,0.4135309914937781,0.591052408626895,0.4475610006942961,1.0669207397698295,3,0.0
0.6888763948228476,0.5678349899738838,0.4472100709103037,0.9193992112076675,0.3775971240708855,0.6533602272045224,0.3624711583319683,0.8651433524442023,3,0.0
0.9406026337468949,0.6508527176365282,0.6266687870453832,0.9866340344529966,0.5810278910452367,0.4252219239339179,0.45435266768228705,0.6414161093270803,3,0.0
0.43283123981591176,0.04486839130768148,0.4420685412293325,1.0079034573209675,0.3422926549568291,0.4828712599500828,0.676777654805352,0.8693813133430854,2,0.0
0.5959987480635793,0.273157367145969,0.5786841331320305,0.0929377753389748,0.6250202910815056,0.9731387233155026,0.2810034712233781,0.7030147599026756,3,0.0
0.4928389273108479,0.6297499111879039,0.6049316336375352,0.6197136895151847,0.29654616800579525,0.6506085780177362,0.5760974739684611,0.8060426018659911,0,0.0
0.5370249260159202,0.8169981675303567,0.3803788015401747,0.7299603245693287,0.4334476868456788,0.4170166568752064,0.303194974608272,1.113012126500819,0,0.0
1.0077856000771792,0.6792229845176432,0.640445595408348,1.0549006026084473,0.5928466922860848,0.41568009293050673,0.5065878396598978,0.6124820729166526,3,0.0
0.9714978710434979,0.6931030479019281,0.660069050434678,1.0266072318604593,0.5809893150498613,0.38608917229125456,0.519259091133645,0.5901983085773129,3,0.0
1.0198071562459459,0.6936506338869601,0.6670563078833134,0.9899388654774005,0.921259185766479,0.8497523013057415,1.0107631383363902,1.0170922146864243,1,1.0
0.8926493083108763,1.0082783845774348,0.30107555378093465,0.9974575126140202,0.8219843552768282,0.7649940169477264,0.7236187106608085,1.0170704273306361,2,1.0
0.05926847902195498,0.8789943924178821,0.5283955875848723,1.6259750629003826,0.45831845103339597,0.6338124321396028,1.0111319262643574,1.4160239689031513,3,1.0
0.9916871851994681,0.7057943046634393,0.6885662361803241,0.9929975838510485,0.9068361219767006,0.8463109156041255,1.0060327128982296,0.9941526339844048,1,1.0
0.6760735349905536,1.1625798920517227,1.230367892384421,0.8595447867423212,1.1951576252443208,1.1726098768198148,0.5897501290970535,0.8977156949016176,0,1.0
0.9880078361922492,0.48775672345070964,1.0120616528246924,1.0039297902500097,0.6279595682679193,0.6846367539310966,1.013803862191839,1.000820883878222,2,1.0
1.1280755624310677,0.8388680576432497,0.07499740288031867,1.2526949153426146,0.6527365948820734,1.0574254198325004,0.4292746119201328,0.9272677832786065,2,1.0
0.7184403236398209,0.8306414203813515,1.1773247704660963,0.31479962553889784,1.006941502836632,0.8413844467450566,0.9899162420471367,0.9774303151082561,3,1.0
0.9809325823664985,0.8749174652795637,0.9160780746256331,0.9853709053727102,0.9158684775039725,1.0055053053074918,0.33199048916802404,1.1013682054038034,3,1.0
1.1926983363840766,0.3832980541899529,1.109976865158383,0.6298203136756352,1.410118319391876,1.086853028548892,0.6873153473196378,1.069931669272133,3,1.0
1.02439519977509,0.9630433925926811,1.0137382657714022,0.9887871757856144,0.9260766484832399,0.9637159891500486,0.9196738397611939,1.013802226788108,0,1.0
0.8590259359537497,1.0191209171752142,0.27700873054046915,0.9892831948731297,0.7932051523496307,0.7528025130711639,0.7088948711997937,1.021481717075436,2,1.0
1.056296080399397,0.8867965605189718,0.9028205515444964,1.12615569814546,1.0997332370183361,0.9229215506639729,1.0755032572165222,0.8336123898722165,0,1.0
0.9500362594929646,1.1755703986752823,0.7323332177906212,0.674615061892851,1.036221675828905,0.9564704146747752,0.6496606748986419,1.285920342032357,3,1.0
0.7889786065161408,0.996396171237154,1.0231413728425465,1.0678703457118732,1.0518028049112482,0.869942826826303,0.9379846911405442,1.1167223943265632,0,1.0
0.7030566815253187,0.7578659456711251,1.1845434125233383,0.29245647205275294,0.8731704964102538,0.9083231713639858,0.7376152656562371,0.7750839628834729,3,1.0
0.2271989043150937,1.0242440379528932,1.182914441200964,0.37958416887393187,0.9152545549905828,0.764175518790407,1.2990010518442152,1.6736636965954323,3,1.0
0.5445641282697644,0.46992544802379166,0.897762621410328,0.31525687064216207,0.9673579813845709,0.7893605739671807,1.2682162602171745,0.7988159829379213,3,1.0
1.0317607601116783,1.0308717159711784,0.954932359895742,1.012763756052721,0.9085673870697947,0.9668581335663059,0.9028984610818942,1.0274283840047982,0,1.0
1.0231171956246254,0.9821044645021985,1.0205640990492362,0.20750669849116166,0.7615310423711926,0.3258405395070682,0.967955917561017,0.8721246783229568,3,1.0
1.0490250067668403,0.9579702370206535,1.017657183967149,1.061438194549174,0.9843782005039543,0.9796344560589341,0.460177183639901,1.0513743421942248,3,1.0
0.8784407969343007,1.0015675422166717,0.9201630363782594,0.9774944616080042,0.9569486268422056,0.9968425326337162,0.32468145641136226,1.035586109474752,3,1.0
0.9990084600087458,0.47401896255207177,0.9918325349984815,0.9982369872691722,0.6500603073591719,0.6794067910288609,0.9949506456186205,0.996525707158888,2,1.0
0.9989928931430516,0.47399501203243244,1.0114213832125942,1.0120297827841422,0.6523023881880373,0.6743915211781283,1.0097310451905561,1.0034790024863476,2,1.0
1.0314668153491107,0.6956965705943196,0.6882349504579093,0.9806024798570557,0.8975691964562621,0.8185906806204905,1.0135116301733995,0.9796122244769094,1,1.0
0.9221504513166265,0.4074654984833243,0.966198283033276,1.0785568665688499,0.5846324351998784,0.6503751005441213,0.9269801518367132,0.9725563986020046,2,1.0
0.8022865249611733,0.9337566559202213,0.3408835974384954,1.0912082110331602,0.7529170228457737,0.7213316468779709,0.7912360226910519,0.9047920301925081,2,1.0
0.5877491995830082,0.17723524591019013,0.8524129294447815,0.7012017964271203,0.5317280201053236,0.6720837978117449,0.7418750604662627,1.5436930946224896,3,1.0
0.761771634522276,1.1222204084881133,0.3945199059697336,1.145446821874764,0.9935989686445081,0.8564585045769946,0.9121667462970504,1.0435758063208018,2,1.0
0.6585820988217319,0.8479356185639315,1.1437291589875997,0.08077940695598804,1.0615254648138994,0.9816997109261688,0.8477448423574097,1.0314175247192134,3,1.0
0.9986630224153932,0.4757649749946782,1.0003738277212266,0.9964596031469507,0.6401419660039548,0.6746646971933004,1.0004359500017574,1.0027406977794433,2,1.0
0.9905576321693417,0.4685556666104153,0.997540975240307,1.00531564334234,0.6374054366791085,0.6723178969779403,0.9958898974655718,1.0088499471959302,2,1.0
0.888199780410422,0.8889812660627221,0.9661187235578191,1.0701750497045388,1.0496673418010762,1.0547474194731161,0.8616800646444034,0.7615276878569187,3,1.0
1.0670575950310663,0.43956172543917543,1.0430466853670939,1.0234798233573454,0.6550036710027304,0.7182738256053324,1.0651732707857917,0.9319974597274917,2,1.0
1.0324521166095486,0.8577095810711487,1.0020416476215481,0.9645276485680271,0.94647816860507,1.0255578510512386,0.3884945889246983,1.0472712024548512,3,1.0
0.9382463135931577,1.0658265425344662,1.1692480149012394,1.0770608715539056,1.1408055714891967,0.9761829842192112,0.8685515752770355,0.6232001900735393,3,1.0
1.0403684310907277,1.0394850829041882,1.1631119875580227,0.3496390644787027,0.8525688709429154,0.25111929044750375,0.9366770276832472,0.7686235441754822,3,1.0
0.8059919069561152,0.713157289843122,0.997930176803487,0.21101490380736973,1.0015566866182344,0.9990983502212126,0.9992511583756097,1.0019622229389145,3,1.0
1.4330868405615982,1.1960431332970125,1.3619813527224847,1.3019974316216336,0.792472261792086,1.443500703768102,0.8399427487107958,1.3601424125788408,3,1.0
0.7310496977685667,0.37578570650151844,0.9635248068337979,0.5231497922630064,1.086046467809039,1.4222251449282397,0.5459144677529655,1.218856188128595,3,1.0
0.9914843217696218,0.7161175854854925,0.664781127458403,0.9791361646300862,0.9034276746876464,0.8390476664357036,1.0199717216115185,1.0055844239836216,1,1.0
1.4103615199943116,1.1207247349359521,1.1159725141943166,1.2942651370512235,1.3127305609062065,0.9833591166434095,0.8314734896818483,1.4189335238694316,3,1.0
1.0647884135100583,0.9264265708578606,1.0228596271883525,1.263660817770538,0.8576978307423583,1.291234513024106,0.6902388565156509,0.9751334825955174,3,1.0
0.9908891562597513,0.4567972443367339,1.008674006654232,1.0173438617278787,0.6187640078833307,0.6851495376146267,0.9971111384697262,1.0201309520389303,2,1.0
0.8867952988841181,1.0007117412176583,0.3010532337112681,1.0102609304025982,0.8323780467354519,0.7308346089727514,0.7144618429415011,0.9777347921376811,2,1.0
1.0161204552064018,1.1546148178884457,0.9357183636303678,0.14466891248111186,0.701182791525948,0.39456464414714837,0.9099233912232809,1.0739426319105247,3,1.0
0.637524070784024,0.7634998863251611,0.7006857311347987,-0.13376889356139118,0.553328054514128,0.2726907520048825,1.2419943686299562,0.6542819358387293,3,1.0
0.9997391830207283,0.47210283469520864,0.9995795953350263,0.9999224212580319,0.6436243590544074,0.6781923578079743,1.000083322383651,0.9999113832089173,2,1.0
0.993756032554549,0.4872382232939803,1.0208244743392856,0.9868718154468936,0.6776578703579891,0.6886795462450742,1.0273712282770617,1.0040186116604175,2,1.0
0.6350117080079498,0.7388624445807114,0.9653827514833065,0.41573592141672544,0.8091280186636142,1.2332453703010215,1.1814691701565607,0.7940148667371487,3,1.0
0.9990393395630134,0.712953950258019,0.6865827399890759,0.9986759076937469,0.9152147502041238,0.8384952431972108,0.9991089904186659,1.0015965261072666,1,1.0
0.5419884912190669,0.9342528901637843,1.1153237686600497,0.6750237612502498,0.7676692265069867,0.5191700535704837,0.7353362815466704,1.065187879071529,0,1.0
1.8692393280244972,-0.21298763451358704,0.6179256455103133,2.0710773473433024,2.1508306256890157,1.3586893701695721,0.9293717297211899,-0.1675537000587819,3,1.0
0.6685973329293995,0.8621032076160255,0.24614381379747202,0.9670086213752135,0.8627016014681332,0.8652664632204714,0.631751089044946,0.9129937695319676,2,1.0
0.7411782412718333,0.8634772754597846,1.135432864418206,1.0723341162571154,1.0604088211407108,1.1515974521707963,1.1391995376719766,1.1242001688605008,0,1.0
1.240766503913674,0.8220673419664106,1.116077169896234,1.1550362802892755,0.8470120570115742,0.8535928188576037,0.7444110219660451,1.1200658130418606,0,1.0
1.004716980490681,0.7231740303669615,0.6805773877049973,1.0092515542082905,0.9124293913415086,0.8341903655538232,1.0097788599748942,1.0108292098539722,1,1.0
0.7548993197432766,0.37881947145668216,0.7003543865808273,1.1342599268274332,1.1649706426831146,1.1735807682742971,0.3022817586028421,0.380293444823224,3,1.0
0.4645780717205976,0.46864317294750724,0.7051908376131881,-0.021936573310583546,0.8833825205735059,1.0049657571672275,1.098423798742462,1.1764877375572784,3,1.0
0.9941278565602845,0.48360971972206257,0.986049831727853,0.9847563479513793,0.6363233302841456,0.6767717012212086,1.0042214130750913,0.987850122652531,2,1.0
0.9904767472198813,0.48207683464354434,1.002678068786639,0.9993694098557918,0.6447473264434627,0.6684675047866656,0.9854690502162053,0.9905670746273154,2,1.0
0.988612224333515,1.0019685180215605,0.9695094929603135,1.017225786307442,0.982546540880937,0.9754467056864539,0.7872253748610986,0.8204593649907219,3,1.0
1.008715829888819,0.9932426051957202,1.0101697879668674,1.0121855074188562,0.976083704329645,1.0498472834591392,0.8321673719443566,0.7745584302788715,3,1.0
1.056687154305056,1.125914624123466,0.3636485730542044,0.8897485997887749,0.6360365930802705,0.7249299952445447,0.7928529235695126,1.1300328795085515,2,1.0
1.0253158724789235,0.8318746633365061,1.0762145333246484,0.35864314827854465,0.8564925389870071,0.873312040154864,0.9920268541316867,0.7712568160244797,3,1.0
0.9964502146400169,1.0101676005447668,1.0178309408984116,1.012009883721625,1.0155619786682488,0.9792150317840167,0.7828953475917518,0.8182425154928176,3,1.0
1.0073127048603812,0.7192333919295877,0.6762572353912234,1.0056004547686062,0.9183552421640659,0.8519926697995892,0.990610242420531,1.0093919798479125,1,1.0
0.9690397498698082,0.5434262426572367,0.8268183879461788,-0.02885789716586315,1.216126778186776,1.1589423411221207,0.8634455190082044,1.1709046978695732,3,1.0
0.821109735748888,1.002784503600143,1.0001569331817786,0.9441704400814069,1.0015168915263026,0.8995628622807954,1.0040448642749182,1.0009499955754062,0,1.0
0.5914304428219569,0.9907861238288462,0.9324199653901376,-0.012163236363072455,1.1749305232478617,0.8251368684277406,0.7391242415710981,0.7956303564899843,3,1.0
0.6070909027155178,0.6636922304861327,0.8163084273286707,1.092983570127343,0.8824392598748927,1.1627907131640633,0.33039641682092635,0.7234297586032201,3,1.0
1.1024597001940162,0.8989481324743094,1.0793970309396947,0.08387809869320417,0.8806528152622259,0.2556258053388837,1.1275155813014803,0.7030060507428371,3,1.0
0.9899033067794634,0.4701781478142789,1.0006852508077972,0.9963997880348163,0.6423777056902495,0.6788324323986502,0.9923362522758075,1.0095054319098786,2,1.0
1.0859251922820377,0.8399396692292163,0.19218132758871836,0.9795916052575298,0.5937287385522376,0.9507363930703946,0.600606903657131,1.1085574329874384,2,1.0
0.8603434298062993,1.0285166917493545,0.28328370631101946,1.0335462984105999,0.8323911998766675,0.7086352958288147,0.7551981200453073,1.0126044732703094,2,1.0
1.0162902160105294,0.9892567527830528,1.0022725688794911,0.9900102369594753,1.022662946258857,0.9867468169082285,0.7679018843311609,0.80912639361958,3,1.0
1.0051982568041509,0.7133525185595276,0.6842524202324052,0.9977434968540527,0.9130245665396273,0.8334628441034538,0.994948968522104,0.9964260222428849,1,1.0
1.0769141427678917,1.3540101188649154,1.2302468536937778,0.8846269786401053,0.6564669841249343,1.2056063701793363,1.1147586936239149,1.3380562697698997,0,1.0
0.8497612888306908,0.3829739314738585,0.9864386302412939,0.058077531686752476,1.0101989531945639,0.8370117831691822,1.2973946170441264,1.2830140779673718,3,1.0
